lat,lon,state,county,access,is_free,hover
34.2483191527193,-118.3879713743439,CA,,private,False,"<b>LADWP - Truesdale Center</b><br>Sun Valley, CA<br>Access: Private<br>Free: No"
34.040539,-118.271387,CA,,public,True,"<b>Los Angeles Convention Center</b><br>Los Angeles, CA<br>Access: Public<br>Free: Yes"
34.059133,-118.248589,CA,,private,False,"<b>LADWP - John Ferraro Building</b><br>Los Angeles, CA<br>Access: Private<br>Free: No"
33.759802,-118.096665,CA,,private,False,"<b>LADWP - Haynes Power Plant</b><br>Long Beach, CA<br>Access: Private<br>Free: No"
33.770508,-118.265628,CA,,private,False,"<b>LADWP - Harbor Generating Station</b><br>Wilmington, CA<br>Access: Private<br>Free: No"
34.30309,-118.480505,CA,,private,True,"<b>LADWP - Sylmar West</b><br>Sylmar, CA<br>Access: Private<br>Free: Yes"
34.066801,-118.227605,CA,,private,False,"<b>LADWP - EV Service Center</b><br>Los Angeles, CA<br>Access: Private<br>Free: No"
34.036777,-118.368841,CA,,private,True,"<b>LADWP - Fairfax Center</b><br>Los Angeles, CA<br>Access: Private<br>Free: Yes"
34.039736,-118.236065,CA,,private,False,"<b>LADWP - Palmetto Center</b><br>Los Angeles, CA<br>Access: Private<br>Free: No"
32.89947,-117.243,CA,,public,True,"<b>Scripps Green Hospital</b><br>La Jolla, CA<br>Access: Public<br>Free: Yes"
34.221665,-118.468371,CA,,public,True,"<b>Galpin Motors</b><br>Sepulveda, CA<br>Access: Public<br>Free: Yes"
33.909914,-117.459053,CA,,public,True,"<b>Galleria at Tyler</b><br>Riverside, CA<br>Access: Public<br>Free: Yes"
34.14762,-118.147111,CA,,public,True,"<b>City of Pasadena - Holly Street Garage</b><br>Pasadena, CA<br>Access: Public<br>Free: Yes"
34.145138,-118.152655,CA,,public,True,"<b>City of Pasadena - De Lacey Garage</b><br>Pasadena, CA<br>Access: Public<br>Free: Yes"
34.145119,-118.150133,CA,,public,False,"<b>City of Pasadena - Schoolhouse Garage</b><br>Pasadena, CA<br>Access: Public<br>Free: No"
34.118433,-118.149597,CA,,public,True,"<b>Bristol Farms</b><br>South Pasadena, CA<br>Access: Public<br>Free: Yes"
33.7637,-118.192,CA,,public,True,"<b>Hyatt Regency Long Beach</b><br>Long Beach, CA<br>Access: Public<br>Free: Yes"
33.94325,-118.403342,CA,,public,False,"<b>Los Angeles International Airport (LAX) - Lot 6</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
34.238716,-118.554686,CA,,public,False,"<b>Northridge Fashion Center East Garage Lower Level</b><br>Northridge, CA<br>Access: Public<br>Free: No"
34.228315,-119.170865,CA,,public,True,"<b>Courtyard Marriott - Oxnard Ventura</b><br>Oxnard, CA<br>Access: Public<br>Free: Yes"
33.824004,-116.543589,CA,,public,True,"<b>Hilton - Palm Springs</b><br>Palm Springs, CA<br>Access: Public<br>Free: Yes"
34.0189,-117.38,CA,,public,True,"<b>Inland Empire Foods</b><br>Riverside, CA<br>Access: Public<br>Free: Yes"
38.69005,-121.58889,CA,,public,False,"<b>Sacramento International Airport - Daily A Lot</b><br>Sacramento, CA<br>Access: Public<br>Free: No"
34.017081,-118.44704,CA,,public,True,"<b>City of Santa Monica - Airport</b><br>Santa Monica, CA<br>Access: Public<br>Free: Yes"
34.010021,-118.49583,CA,,public,True,"<b>City of Santa Monica - Pier</b><br>Santa Monica, CA<br>Access: Public<br>Free: Yes"
34.156407,-118.438965,CA,,public,False,"<b>Westfield Parking Garage 1st Floor</b><br>Sherman Oaks, CA<br>Access: Public<br>Free: No"
34.13722,-118.35835,CA,,public,True,"<b>Universal City Hilton</b><br>Universal City, CA<br>Access: Public<br>Free: Yes"
33.94756,-118.153806,CA,,public,True,"<b>Office Max - Home Depot</b><br>Downey, CA<br>Access: Public<br>Free: Yes"
37.80619,-122.4152,CA,,public,True,"<b>Hyatt at Fisherman's Wharf</b><br>San Francisco, CA<br>Access: Public<br>Free: Yes"
38.599693,-121.427045,CA,,public,True,"<b>Arden Fair Mall</b><br>Sacramento, CA<br>Access: Public<br>Free: Yes"
37.78881,-122.401,CA,,public,False,"<b>Palace Hotel</b><br>San Francisco, CA<br>Access: Public<br>Free: No"
37.791791,-122.411265,CA,,public,False,"<b>Mark Hopkins InterContinental Hotel</b><br>San Francisco, CA<br>Access: Public<br>Free: No"
34.248959,-118.523887,CA,,public,True,"<b>California State University - Northridge</b><br>Northridge, CA<br>Access: Public<br>Free: Yes"
34.241687,-118.528543,CA,,public,True,"<b>California State University - Northridge</b><br>Northridge, CA<br>Access: Public<br>Free: Yes"
34.236853,-118.532588,CA,,public,True,"<b>California State University - Northridge</b><br>Northridge, CA<br>Access: Public<br>Free: Yes"
33.740758,-118.28192,CA,,public,True,"<b>Los Angeles Harbor Department Headquarters</b><br>San Pedro, CA<br>Access: Public<br>Free: Yes"
34.077588,-118.474585,CA,,public,True,"<b>Getty Center</b><br>Los Angeles, CA<br>Access: Public<br>Free: Yes"
34.145528,-118.050548,CA,,public,False,"<b>LA County DPR Arboretum</b><br>Arcadia, CA<br>Access: Public<br>Free: No"
34.13556,-117.864,CA,,public,True,"<b>City of Glendora - City Hall</b><br>Glendora, CA<br>Access: Public<br>Free: Yes"
33.9826,-118.3966,CA,,public,False,"<b>DoubleTree Hotel - Los Angeles - Westside</b><br>Culver City, CA<br>Access: Public<br>Free: No"
34.029971,-118.385231,CA,,public,False,"<b>Helms Bakery Building</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
33.777054,-117.870566,CA,,public,True,"<b>Westfield MainPlace Mall</b><br>Santa Ana, CA<br>Access: Public<br>Free: Yes"
34.16657601660278,-119.045854662704,CA,,public,True,"<b>California State University - Channel Islands</b><br>Camarillo, CA<br>Access: Public<br>Free: Yes"
33.919899,-117.898618,CA,,public,False,"<b>Brea Downtown Parking</b><br>Brea, CA<br>Access: Public<br>Free: No"
34.192178,-118.934793,CA,,public,True,"<b>Home Depot</b><br>Newbury Park, CA<br>Access: Public<br>Free: Yes"
34.418322,-119.3368,CA,,public,False,"<b>Lake Casitas Municipal Water District - Recreational Area</b><br>Oak View, CA<br>Access: Public<br>Free: No"
34.105275,-117.809208,CA,,public,True,"<b>San Dimas Park & Ride</b><br>San Dimas, CA<br>Access: Public<br>Free: Yes"
34.267352,-119.2124,CA,,public,False,"<b>Ventura County Government Center</b><br>Ventura, CA<br>Access: Public<br>Free: No"
34.268756,-119.2154,CA,,public,True,"<b>Ventura County Air Pollution Control District</b><br>Ventura, CA<br>Access: Public<br>Free: Yes"
34.268,-119.2492,CA,,public,True,"<b>Pacific View Mall</b><br>Ventura, CA<br>Access: Public<br>Free: Yes"
33.917593,-118.425334,CA,,private,False,"<b>LADWP - Scattergood Generating Facility</b><br>Playa del Rey, CA<br>Access: Private<br>Free: No"
34.089085,-117.95463,CA,,private,False,"<b>LA County DPW Baldwin Park</b><br>Baldwin Park, CA<br>Access: Private<br>Free: No"
33.930663,-118.175758,CA,,private,False,"<b>LA County DPW Imperial</b><br>South Gate, CA<br>Access: Private<br>Free: No"
38.539336,-121.732405,CA,,public,False,"<b>University of California - Davis Extension - Lot 80</b><br>Davis, CA<br>Access: Public<br>Free: No"
35.25939,-120.64492,CA,,private,False,"<b>San Luis Obispo County Air Pollution Control District</b><br>San Luis Obispo, CA<br>Access: Private<br>Free: No"
33.773005,-118.265821,CA,,private,False,"<b>LADWP - Wilmington District Yard</b><br>Wilmington, CA<br>Access: Private<br>Free: No"
38.66292,-121.2634,CA,,public,True,"<b>Fair Oaks - Orangevale - Community Library</b><br>Fair Oaks, CA<br>Access: Public<br>Free: Yes"
38.57277,-121.467902,CA,,public,True,"<b>Sutter Galleria Mall - University of California - Davis Extension</b><br>Sacramento, CA<br>Access: Public<br>Free: Yes"
38.7042,-121.365,CA,,public,True,"<b>North Highlands Library</b><br>Antelope, CA<br>Access: Public<br>Free: Yes"
38.615468,-121.517263,CA,,private,False,"<b>Gateway Oaks Metro Center</b><br>Sacramento, CA<br>Access: Private<br>Free: No"
38.552483,-121.4487,CA,,public,False,"<b>University of California - Davis - Medical Center</b><br>Sacramento, CA<br>Access: Public<br>Free: No"
38.73323,-120.78962,CA,,public,True,"<b>Mosquito Road Park and Ride</b><br>Placerville, CA<br>Access: Public<br>Free: Yes"
38.356027,-121.9628,CA,,public,True,"<b>City of Vacaville - Cultural Center</b><br>Vacaville, CA<br>Access: Public<br>Free: Yes"
38.36557,-121.967,CA,,public,True,"<b>Stars Recreation Center</b><br>Vacaville, CA<br>Access: Public<br>Free: Yes"
38.35172,-121.987,CA,,public,True,"<b>City of Vacaville - Regional Transport Center</b><br>Vacaville, CA<br>Access: Public<br>Free: Yes"
38.356907,-122.001886,CA,,public,True,"<b>Office of Housing & Redevelopment</b><br>Vacaville, CA<br>Access: Public<br>Free: Yes"
38.355867,-121.9862,CA,,public,True,"<b>KUIC Radio - Parking Lot</b><br>Vacaville, CA<br>Access: Public<br>Free: Yes"
38.351758,-121.994475,CA,,public,True,"<b>City of Vacaville - City Hall</b><br>Vacaville, CA<br>Access: Public<br>Free: Yes"
38.682605,-121.297614,CA,,public,True,"<b>Citrus Heights City Hall</b><br>Citrus Heights, CA<br>Access: Public<br>Free: Yes"
38.457369,-121.842567,CA,,public,True,"<b>Pitt School Plaza</b><br>Dixon, CA<br>Access: Public<br>Free: Yes"
38.72799,-120.828,CA,,public,True,"<b>El Dorado County Government Center</b><br>Placerville, CA<br>Access: Public<br>Free: Yes"
38.6476,-121.067,CA,,public,True,"<b>El Dorado Transit Park & Ride</b><br>El Dorado Hills, CA<br>Access: Public<br>Free: Yes"
38.40553,-121.391,CA,,private,False,"<b>Elk Grove Kia</b><br>Elk Grove, CA<br>Access: Private<br>Free: No"
38.74453,-121.17,CA,,public,True,"<b>CVS Pharmacy</b><br>Granite Bay, CA<br>Access: Public<br>Free: Yes"
38.618066,-121.334337,CA,,public,True,"<b>Carmichael Library</b><br>Carmichael, CA<br>Access: Public<br>Free: Yes"
44.469281,-73.154972,VT,,public,False,"<b>Burlington International Airport</b><br>South Burlington, VT<br>Access: Public<br>Free: No"
38.15485,-121.69,CA,,public,True,"<b>Rio Vista City Hall</b><br>Rio Vista, CA<br>Access: Public<br>Free: Yes"
38.25281,-122.044229,CA,,public,True,"<b>Fairfield City Hall</b><br>Fairfield, CA<br>Access: Public<br>Free: Yes"
38.23723,-122.123,CA,,public,True,"<b>Solano Community College</b><br>Fairfield, CA<br>Access: Public<br>Free: Yes"
38.105062,-122.265895,CA,,public,True,"<b>Vallejo Ferry Terminal</b><br>Vallejo, CA<br>Access: Public<br>Free: Yes"
33.944761,-118.399767,CA,,public,False,"<b>Los Angeles International Airport (LAX) - Lot 1</b><br>Los Angeles, CA<br>Access: Public<br>Free: No"
38.35109,-121.993654,CA,,private,True,"<b>City of Vacaville - Police Headquarters</b><br>Vacaville, CA<br>Access: Private<br>Free: Yes"
44.469281,-73.154972,VT,,public,True,"<b>Burlington International Airport</b><br>South Burlington, VT<br>Access: Public<br>Free: Yes"
34.059047,-118.256812,CA,,private,False,"<b>LADWP - Boylston</b><br>Los Angeles, CA<br>Access: Private<br>Free: No"
34.033898,-118.256673,CA,,private,False,"<b>LADWP - Central District</b><br>Los Angeles, CA<br>Access: Private<br>Free: No"
34.081998,-118.21713,CA,,private,False,"<b>LADWP - Lincoln Heights District</b><br>Los Angeles, CA<br>Access: Private<br>Free: No"
33.799476,-118.257977,CA,,private,False,"<b>LADWP - Receiving Station C</b><br>Wilmington, CA<br>Access: Private<br>Free: No"
34.208708,-118.444358,CA,,private,False,"<b>LADWP - Valley Center Admin Lot</b><br>Van Nuys, CA<br>Access: Private<br>Free: No"
34.241928,-118.390147,CA,,private,False,"<b>LADWP - Valley Generating Station</b><br>Sun Valley, CA<br>Access: Private<br>Free: No"
45.508396,-122.664667,OR,,public,True,"<b>Oregon Museum of Science and Industry (OMSI) - South Parking Lot</b><br>Portland, OR<br>Access: Public<br>Free: Yes"
38.368755,-121.961192,CA,,public,True,"<b>Nut Tree Village</b><br>Vacaville, CA<br>Access: Public<br>Free: Yes"
38.54643,-121.7388,CA,,public,True,"<b>4th and G Plaza Public Parking Garage</b><br>Davis, CA<br>Access: Public<br>Free: Yes"
38.5443,-121.738,CA,,public,True,"<b>Davis Amtrak Station</b><br>Davis, CA<br>Access: Public<br>Free: Yes"
38.544538,-121.749713,CA,,public,False,"<b>University of California - Davis - Quad Parking Structure</b><br>Davis, CA<br>Access: Public<br>Free: No"
38.55755,-121.6947,CA,,public,True,"<b>University Covenant Church</b><br>Davis, CA<br>Access: Public<br>Free: Yes"
38.569412,-121.721373,CA,,public,False,"<b>Wildhorse Golf Club</b><br>Davis, CA<br>Access: Public<br>Free: No"
33.84788,-118.13889,CA,,public,True,"<b>Lakewood Center Mall</b><br>Lakewood, CA<br>Access: Public<br>Free: Yes"
37.94495,-122.5096,CA,,public,True,"<b>Golden Gate Ferry Terminal</b><br>Larkspur, CA<br>Access: Public<br>Free: Yes"
37.7136,-122.2087,CA,,public,True,"<b>Oakland International Airport - Daily Lot</b><br>Oakland, CA<br>Access: Public<br>Free: Yes"
47.443377,-122.296229,WA,,public,False,"<b>Seattle-Tacoma International Airport - General Parking</b><br>Seattle, WA<br>Access: Public<br>Free: No"
40.119161,-88.244185,IL,,public,True,"<b>City of Champaign - Hill Street Parking Deck</b><br>Champaign, IL<br>Access: Public<br>Free: Yes"
43.608009,-116.197968,ID,,public,True,"<b>Discovery Center of Idaho</b><br>Boise, ID<br>Access: Public<br>Free: Yes"
44.99574,-123.019758,OR,,public,True,"<b>City of Keizer - City Hall</b><br>Salem, OR<br>Access: Public<br>Free: Yes"
45.508795,-122.8249,OR,,private,False,"<b>Nike - LA Garage</b><br>Beaverton, OR<br>Access: Private<br>Free: No"
38.2482,-122.0678,CA,,public,True,"<b>Fairfield Transportation Center</b><br>Fairfield, CA<br>Access: Public<br>Free: Yes"
44.928439,-124.015824,OR,,public,False,"<b>LINCOLN CITY TAFT DUAL 1</b><br>Lincoln City, OR<br>Access: Public<br>Free: No"
40.814019,-73.608978,NY,,private,False,"<b>New York Institute of Technology - Old Westbury Solar Carport Station</b><br>Old Westbury, NY<br>Access: Private<br>Free: No"
43.083979,-89.363091,WI,,public,False,"<b>MGE WILLY ST E</b><br>Madison, WI<br>Access: Public<br>Free: No"
44.586123,-123.115389,OR,,public,False,"<b>LBCC LBCC DUAL 2</b><br>Albany, OR<br>Access: Public<br>Free: No"
45.545898,-122.707102,OR,,private,False,"<b>OEG</b><br>Portland, OR<br>Access: Private<br>Free: No"
35.249929,-120.689683,CA,,public,False,"<b>Home Depot</b><br>San Luis Obispo, CA<br>Access: Public<br>Free: No"
35.25982,-120.676,CA,,public,True,"<b>San Luis Obispo Promenade - Bed Bath & Beyond</b><br>San Luis Obispo, CA<br>Access: Public<br>Free: Yes"
42.702424,-73.857693,NY,,private,True,"<b>New York State Energy Research Development Authority - Headquarters</b><br>Albany, NY<br>Access: Private<br>Free: Yes"
42.969823,-73.773021,NY,,private,False,"<b>Saratoga Technology & Energy Park</b><br>Malta, NY<br>Access: Private<br>Free: No"
47.673347,-117.388933,WA,,public,True,"<b>Avista Corp</b><br>Spokane, WA<br>Access: Public<br>Free: Yes"
47.65579218,-117.4236637,WA,,public,True,"<b>Steam Plant Parking</b><br>Spokane, WA<br>Access: Public<br>Free: Yes"
41.615759,-93.57875,IA,,public,False,"<b>Kum & Go #4110</b><br>Des Moines, IA<br>Access: Public<br>Free: No"
41.682385,-93.698315,IA,,public,True,"<b>Kum & Go #570</b><br>Johnston, IA<br>Access: Public<br>Free: Yes"
40.286518,-74.807516,NJ,,public,True,"<b>Element Hotels - Ewing</b><br>Ewing, NJ<br>Access: Public<br>Free: Yes"
44.009797,-123.033213,OR,,public,True,"<b>Lane Community College</b><br>Eugene, OR<br>Access: Public<br>Free: Yes"
29.756604,-95.372854,TX,,public,False,"<b>BROOKFIELD PROP 300 CLAY STAT1</b><br>Houston, TX<br>Access: Public<br>Free: No"
42.97167,-73.774182,NY,,public,True,"<b>Hudson Valley Community College - TEC-SMART Building</b><br>Malta, NY<br>Access: Public<br>Free: Yes"
34.44198,-119.829553,CA,,public,True,"<b>Goleta Mechanics Bank</b><br>Goleta, CA<br>Access: Public<br>Free: Yes"
34.950136,-81.93279,SC,,public,True,"<b>City of Spartanburg - Municipal Parking Garage</b><br>Spartanburg, SC<br>Access: Public<br>Free: Yes"
34.951926,-81.931714,SC,,public,True,"<b>City of Spartanburg - Municipal Parking Garage</b><br>Spartanburg, SC<br>Access: Public<br>Free: Yes"
34.715982,-81.624616,SC,,public,True,"<b>City of Union Town Hall</b><br>Union, SC<br>Access: Public<br>Free: Yes"
41.305794,-72.927405,CT,,public,True,"<b>Propark America - Omni Hotel Chapel Square Garage</b><br>New Haven, CT<br>Access: Public<br>Free: Yes"
41.355486,-72.093784,CT,,public,True,"<b>New London Parking Authority - Water Street Public Parking Garage</b><br>New London, CT<br>Access: Public<br>Free: Yes"
41.951328,-72.663078,CT,,public,True,"<b>Park 'N Fly - Bradley International Airport</b><br>Suffield, CT<br>Access: Public<br>Free: Yes"
42.592469,-87.915847,WI,,public,False,"<b>GTC HORIZON MAINLOT</b><br>Kenosha, WI<br>Access: Public<br>Free: No"
43.091229,-89.52884,WI,,public,False,"<b>MGE GREENWAY STAT</b><br>Middleton, WI<br>Access: Public<br>Free: No"
41.503373,-81.639054,OH,,public,True,"<b>Baker Electric Building</b><br>Cleveland, OH<br>Access: Public<br>Free: Yes"
38.417603,-82.456866,WV,,public,True,"<b>McDonald's</b><br>Huntington, WV<br>Access: Public<br>Free: Yes"
38.694036,-90.4218,MO,,public,True,"<b>Agilix Solutions</b><br>St. Louis, MO<br>Access: Public<br>Free: Yes"
45.522609,-122.988535,OR,,public,False,"<b>HILLSBORO OR MAIN ST 1</b><br>Hillsboro, OR<br>Access: Public<br>Free: No"
45.520533,-122.978089,OR,,public,False,"<b>HILLSBORO OR ITF EV-8</b><br>Hillsboro, OR<br>Access: Public<br>Free: No"
47.614744,-122.193162,WA,,public,False,"<b>BELLEVUE BELLEVUE CH 1</b><br>Bellevue, WA<br>Access: Public<br>Free: No"
45.509326,-122.666392,OR,,public,True,"<b>Oregon Museum of Science and Industry (OMSI) - North Parking Lot</b><br>Portland, OR<br>Access: Public<br>Free: Yes"
40.74686,-111.876,UT,,public,True,"<b>Liberty Park</b><br>Salt Lake City, UT<br>Access: Public<br>Free: Yes"
41.879631,-72.729919,CT,,private,False,"<b>The Hartford Financial Services Group</b><br>Windsor, CT<br>Access: Private<br>Free: No"
38.92591,-94.72819,KS,,public,False,"<b>JCCC MTC</b><br>Overland Park, KS<br>Access: Public<br>Free: No"
26.465314,-80.07219,FL,,public,True,"<b>City of Delray Beach - Banker's Row Parking Lot</b><br>Delray Beach, FL<br>Access: Public<br>Free: Yes"
47.545324,-122.0195,WA,,public,False,"<b>KING COUNTY DES ISSAQUAH P&R 2</b><br>Issaquah, WA<br>Access: Public<br>Free: No"
47.675897,-122.091237,WA,,private,False,"<b>King County - King County Van Distribution Center</b><br>Redmond, WA<br>Access: Private<br>Free: No"
41.765253,-72.671569,CT,,private,False,"<b>Eversource</b><br>Hartford, CT<br>Access: Private<br>Free: No"
42.349249,-71.040928,MA,,public,False,"<b>SEAPORT GARAGE EAST GARAGE2 P1</b><br>Boston, MA<br>Access: Public<br>Free: No"
34.00741493349311,-81.03480060447691,SC,,public,True,"<b>City of Columbia - Cannon Garage</b><br>Columbia, SC<br>Access: Public<br>Free: Yes"
34.003323,-81.035693,SC,,public,True,"<b>City of Columbia - Washington Street Garage</b><br>Columbia, SC<br>Access: Public<br>Free: Yes"
34.008409,-81.041802,SC,,public,True,"<b>City of Columbia - Arsenal Hill Garage</b><br>Columbia, SC<br>Access: Public<br>Free: Yes"
34.002255,-81.040219,SC,,public,True,"<b>City of Columbia - Lincoln Street Garage</b><br>Columbia, SC<br>Access: Public<br>Free: Yes"
34.84709,-82.387269,SC,,public,True,"<b>Greenville Zoo</b><br>Greenville, SC<br>Access: Public<br>Free: Yes"
34.849724,-82.400667,SC,,public,True,"<b>City of Greenville - Poinsett Garage</b><br>Greenville, SC<br>Access: Public<br>Free: Yes"
34.849889,-82.397797,SC,,public,True,"<b>City of Greenville - Spring Street Garage</b><br>Greenville, SC<br>Access: Public<br>Free: Yes"
34.852754,-82.393113,SC,,public,True,"<b>City of Greenville - Church Street Garage</b><br>Greenville, SC<br>Access: Public<br>Free: Yes"
33.997786,-81.036161,SC,,public,True,"<b>City of Columbia - Park Street Garage</b><br>Columbia, SC<br>Access: Public<br>Free: Yes"
34.852789,-82.396195,SC,,public,True,"<b>City of Greenville - Commons Garage</b><br>Greenville, SC<br>Access: Public<br>Free: Yes"
34.85335,-82.394826,SC,,public,True,"<b>Liberty Square Garage</b><br>Greenville, SC<br>Access: Public<br>Free: Yes"
34.852437,-82.399901,SC,,public,True,"<b>City of Greenville - Richardson Garage</b><br>Greenville, SC<br>Access: Public<br>Free: Yes"
34.716556,-81.648482,SC,,public,True,"<b>Timken Sports Complex</b><br>Union, SC<br>Access: Public<br>Free: Yes"
34.77993955183312,-81.4573590734024,SC,,public,True,"<b>Lockhart Power</b><br>Lockhart, SC<br>Access: Public<br>Free: Yes"
34.019875,-118.49151,CA,,public,False,"<b>Toyota of Santa Monica</b><br>Santa Monica, CA<br>Access: Public<br>Free: No"
37.784871,-122.408991,CA,,public,False,"<b>Parc 55 Hotel</b><br>San Francisco, CA<br>Access: Public<br>Free: No"
37.806798,-122.419488,CA,,public,True,"<b>Beach & Hyde Garage</b><br>San Francisco, CA<br>Access: Public<br>Free: Yes"
34.010528,-118.4898,CA,,public,True,"<b>City of Santa Monica - Civic Parking Garage</b><br>Santa Monica, CA<br>Access: Public<br>Free: Yes"
39.843886,-104.771138,CO,,public,True,"<b>Denver International Airport - Canopy Airport Parking</b><br>Commerce City, CO<br>Access: Public<br>Free: Yes"
42.372442,-71.122882,MA,,public,True,"<b>Charles Hotel - Harvard Square</b><br>Cambridge, MA<br>Access: Public<br>Free: Yes"
42.962078,-85.659019,MI,,public,True,"<b>Peaches Bed & Breakfast</b><br>Grand Rapids, MI<br>Access: Public<br>Free: Yes"
40.507796,-88.982897,IL,,public,True,"<b>City Hall Annex - Town of Normal</b><br>Normal, IL<br>Access: Public<br>Free: Yes"
40.511172,-88.984985,IL,,public,True,"<b>College Avenue Parking Deck</b><br>Normal, IL<br>Access: Public<br>Free: Yes"
44.95121,-92.9952,MN,,private,False,"<b>3M</b><br>St. Paul, MN<br>Access: Private<br>Free: No"
47.761878,-122.191915,WA,,public,False,"<b>UWB CASCADIA CC NORTH LEVEL 3 N</b><br>Bothell, WA<br>Access: Public<br>Free: No"
47.679224,-122.12995,WA,,public,False,"<b>CITY OF REDMOND CITY HALL DUAL</b><br>Redmond, WA<br>Access: Public<br>Free: No"
47.672359,-122.099034,WA,,public,False,"<b>CITY OF REDMOND MOC #1 PUBLIC</b><br>Redmond, WA<br>Access: Public<br>Free: No"
47.734211,-122.147041,WA,,public,False,"<b>WILLOWS LODGE WILLOWS #2</b><br>Woodinville, WA<br>Access: Public<br>Free: No"
43.011411,-89.459112,WI,,public,False,"<b>MGE PINNACLE HEALTH</b><br>Fitchburg, WI<br>Access: Public<br>Free: No"
43.096636,-89.500008,WI,,public,False,"<b>MGE WILLY ST W</b><br>Middleton, WI<br>Access: Public<br>Free: No"
35.778416,-78.64347,NC,,public,True,"<b>City of Raleigh - Municipal Building</b><br>Raleigh, NC<br>Access: Public<br>Free: Yes"
35.77435,-78.642287,NC,,public,True,"<b>City of Raleigh - Downtown</b><br>Raleigh, NC<br>Access: Public<br>Free: Yes"
37.958953,-91.779289,MO,,private,False,"<b>Missouri University of Science and Technology - E3 Commons</b><br>Rolla, MO<br>Access: Private<br>Free: No"
30.20633,-97.75936,TX,,public,True,"<b>Clay Cooley Nissan</b><br>Austin, TX<br>Access: Public<br>Free: Yes"
42.999265,-71.467911,NH,,private,False,"<b>Eversource Energy Park</b><br>Manchester, NH<br>Access: Private<br>Free: No"
39.1458,-123.198497,CA,,public,False,"<b>Super 8 - Ukiah</b><br>Ukiah, CA<br>Access: Public<br>Free: No"
34.749177,-82.279741,SC,,private,False,"<b>KEMET Corp</b><br>Simpsonville, SC<br>Access: Private<br>Free: No"
36.910575,-80.31736,VA,,public,True,"<b>Hotel Floyd</b><br>Floyd, VA<br>Access: Public<br>Free: Yes"
36.010279,-84.268049,TN,,public,True,"<b>Oak Ridge Nissan</b><br>Oak Ridge, TN<br>Access: Public<br>Free: Yes"
35.558371,-86.448276,TN,,public,True,"<b>Newton Nissan South</b><br>Shelbyville, TN<br>Access: Public<br>Free: Yes"
32.408909,-99.771463,TX,,public,True,"<b>McGavock Nissan - Abilene</b><br>Abilene, TX<br>Access: Public<br>Free: Yes"
35.159354,-101.938937,TX,,public,True,"<b>McGavock Nissan - Amarillo</b><br>Amarillo, TX<br>Access: Public<br>Free: Yes"
32.676458,-97.087169,TX,,public,True,"<b>Don Davis Nissan</b><br>Arlington, TX<br>Access: Public<br>Free: Yes"
30.374542,-97.731445,TX,,public,True,"<b>Town North Nissan</b><br>Austin, TX<br>Access: Public<br>Free: Yes"
29.80725299717069,-94.97383364868772,TX,,public,True,"<b>Baytown Nissan</b><br>Baytown, TX<br>Access: Public<br>Free: Yes"
30.062535,-94.133511,TX,,public,True,"<b>Mike Smith Nissan</b><br>Beaumont, TX<br>Access: Public<br>Free: Yes"
32.83907,-97.16206,TX,,public,True,"<b>Grubbs Nissan</b><br>Bedford, TX<br>Access: Public<br>Free: Yes"
30.639201,-96.30671,TX,,public,True,"<b>Douglass Nissan</b><br>College Station, TX<br>Access: Public<br>Free: Yes"
27.73082,-97.416019,TX,,public,True,"<b>Ed Hicks Nissan</b><br>Corpus Christi, TX<br>Access: Public<br>Free: Yes"
32.64609,-96.86376,TX,,public,True,"<b>Clay Cooley Nissan</b><br>Dallas, TX<br>Access: Public<br>Free: Yes"
33.775328,-96.58308,TX,,public,True,"<b>Classic Nissan</b><br>Denison, TX<br>Access: Public<br>Free: Yes"
31.783928,-106.417267,TX,,public,True,"<b>Casa Nissan</b><br>El Paso, TX<br>Access: Public<br>Free: Yes"
31.724024,-106.302211,TX,,public,True,"<b>Viva Nissan</b><br>El Paso, TX<br>Access: Public<br>Free: Yes"
32.72158,-97.47838,TX,,public,True,"<b>Nissan of Fort Worth</b><br>Fort Worth, TX<br>Access: Public<br>Free: Yes"
32.92823,-97.09447,TX,,public,True,"<b>Texas Nissan of Grapevine</b><br>Grapevine, TX<br>Access: Public<br>Free: Yes"
26.186259,-97.734663,TX,,public,True,"<b>Charlie Clark Nissan</b><br>Harlingen, TX<br>Access: Public<br>Free: Yes"
29.91328,-95.61141,TX,,public,True,"<b>Baker Nissan North</b><br>Houston, TX<br>Access: Public<br>Free: Yes"
29.67646,-95.42258,TX,,public,True,"<b>Central Houston Nissan</b><br>Houston, TX<br>Access: Public<br>Free: Yes"
29.625565,-95.22531,TX,,public,True,"<b>McDavid Nissan</b><br>Houston, TX<br>Access: Public<br>Free: Yes"
29.78628,-95.6005,TX,,public,True,"<b>Mossy Nissan</b><br>Houston, TX<br>Access: Public<br>Free: Yes"
29.99016,-95.42236,TX,,public,True,"<b>Tom Peacock Nissan</b><br>Houston, TX<br>Access: Public<br>Free: Yes"
29.990275,-95.275606,TX,,public,True,"<b>Robbins Nissan</b><br>Humble, TX<br>Access: Public<br>Free: Yes"
32.83590364848205,-96.93415799873353,TX,,public,True,"<b>Clay Cooley Nissan</b><br>Irving, TX<br>Access: Public<br>Free: Yes"
